sku_id,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
1812,Ice Cream & Desserts,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,FALSE,300
1813,Ice Cream & Desserts,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,FALSE,20
1814,Ice Cream & Desserts,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,FALSE,50
1815,Ice Cream & Desserts,Quaker Oats,19900,7,6,18400,1000,FALSE,1
1816,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,FALSE,27
1817,Ice Cream & Desserts,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,FALSE,20
1818,Ice Cream & Desserts,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,FALSE,30
1819,Ice Cream & Desserts,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,FALSE,15
1820,Ice Cream & Desserts,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,FALSE,500
1821,Ice Cream & Desserts,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,FALSE,260
1822,Ice Cream & Desserts,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,FALSE,60
1823,Ice Cream & Desserts,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,FALSE,750
1824,Ice Cream & Desserts,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,FALSE,170
1825,Ice Cream & Desserts,Ching's Red Chilli Sauce,5500,0,6,5500,200,FALSE,200
1826,Ice Cream & Desserts,Amul Lite Spread,4000,2,5,3900,100,FALSE,100
1827,Ice Cream & Desserts,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,FALSE,500
1828,Ice Cream & Desserts,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,FALSE,27
1829,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,FALSE,27
1830,Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,FALSE,500
1831,Ice Cream & Desserts,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,FALSE,540
1832,Ice Cream & Desserts,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,FALSE,500
1833,Ice Cream & Desserts,Top Ramen Chicken Noodles,6000,10,1,5400,280,FALSE,280
1834,Ice Cream & Desserts,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,FALSE,275
1835,Ice Cream & Desserts,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,FALSE,60
1836,Ice Cream & Desserts,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,FALSE,1
1837,Ice Cream & Desserts,MTR 3 Min Poha,2500,0,6,2500,60,FALSE,60
1838,Ice Cream & Desserts,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,FALSE,60
1839,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,FALSE,27
1840,Ice Cream & Desserts,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,FALSE,300
1841,Ice Cream & Desserts,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,FALSE,240
1842,Ice Cream & Desserts,Lijjat Udad Mini Papad,6000,6,6,5600,200,FALSE,200
1843,Ice Cream & Desserts,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,FALSE,400
1844,Ice Cream & Desserts,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,FALSE,38
1845,Ice Cream & Desserts,"Ching's Secret Sauce, Green Chilli",5500,0,5,5500,190,FALSE,190
1846,Ice Cream & Desserts,Veeba Pizza Topping,7500,6,4,7000,280,FALSE,280
1847,Ice Cream & Desserts,Switz Paratha Puff,11000,4,6,10500,400,FALSE,400
1848,Ice Cream & Desserts,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",32500,6,6,30500,500,FALSE,500
1849,Ice Cream & Desserts,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500,20,5,4400,27,FALSE,27
1850,Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,2800,17,1,2300,65,FALSE,65
1851,Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,9900,49,1,5000,130,FALSE,130
1852,Ice Cream & Desserts,Maggi Rich Tomato Ketchup,10500,4,2,10000,500,FALSE,500
1853,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,FALSE,325
1854,Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,FALSE,500
1855,Ice Cream & Desserts,Go Cheese  Spread Plain,9900,5,6,9400,200,FALSE,200
1856,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,17500,9,6,15800,300,FALSE,300
1857,Ice Cream & Desserts,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
1858,Ice Cream & Desserts,Prasuma Vegetable Momos,27000,0,5,27000,24,FALSE,24
1859,Ice Cream & Desserts,MTR Upma,5000,10,6,4500,160,FALSE,160
1860,Ice Cream & Desserts,Ching's Schezwan Masala Instant Noodles,6000,0,1,6000,240,FALSE,240
1861,Ice Cream & Desserts,The Whole Truth Cranberry Protein Bar No Sugar,10000,26,6,7400,52,FALSE,52
1862,Ice Cream & Desserts,Saffola Yummy Masala Noodles ,2000,0,2,2000,46,FALSE,46
1863,Ice Cream & Desserts,Veeba English Mustard,7400,6,2,6900,300,FALSE,300
1864,Ice Cream & Desserts,Dabur Hommade Tamarind Paste,4800,6,6,4500,200,FALSE,200
1865,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),32500,4,6,30900,400,FALSE,400
1866,Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,5500,25,6,4100,27,FALSE,27
1867,Ice Cream & Desserts,ITC Master Chef Crispy Chicken Fries ,17000,4,3,16200,280,FALSE,280
1868,Ice Cream & Desserts,Kelloggs Corn Flakes,9900,13,6,8600,250,FALSE,250
1869,Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,5000,10,2,4500,70,FALSE,70
1870,Ice Cream & Desserts,Smith & Jones White Pasta Sauce Mix,4000,0,3,4000,46,FALSE,46
1871,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,10,1,2500,65,FALSE,65
1872,Ice Cream & Desserts,Mothers Recipe Tamrind Date Chutney ,5500,9,2,5000,200,FALSE,200
1873,Ice Cream & Desserts,Veeba Mint Mayonnaise,16900,8,4,15500,300,FALSE,300
1874,Ice Cream & Desserts,Mccain Emotibites - Crispy Happy Potato Snack,13000,0,6,12900,415,FALSE,415
1875,Ice Cream & Desserts,The Whole Truth Energy Bar Choco Cranberry Fudge,6000,26,6,4400,40,FALSE,40
1876,Ice Cream & Desserts,Godrej Yummiez Chicken Lucknowi Seekh Kebab,26000,10,4,23400,400,FALSE,400
1877,Ice Cream & Desserts,Prasuma Vegetable Momos,15000,0,5,15000,580,FALSE,10
1878,Ice Cream & Desserts,Mother's Recipe Mixed Pickle,8500,9,2,7700,300,FALSE,300
1879,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,FALSE,65
1880,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Protein Bar No Sugar,10000,26,6,7400,52,FALSE,52
1881,Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,32500,4,6,30900,400,FALSE,400
1882,Ice Cream & Desserts,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,FALSE,405
1883,Ice Cream & Desserts,Veeba Sweet Onion Sauce,14100,14,4,12100,350,FALSE,350
1884,Ice Cream & Desserts,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,FALSE,200
1885,Ice Cream & Desserts,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,FALSE,200
1886,Ice Cream & Desserts,Yogabar No Added Sugar Protein Bar Brownie,12500,15,4,10600,60,FALSE,60
1887,Ice Cream & Desserts,Bambino Popular Vermicelli ,4000,2,3,3900,400,FALSE,400
1888,Ice Cream & Desserts,Ching's Secret Mix Veg Instant Soup,1000,0,3,1000,15,FALSE,15
1889,Ice Cream & Desserts,Mother's Recipe Pickle - Red Stuffed Chilli,14500,11,3,12900,400,FALSE,400
1890,Ice Cream & Desserts,Kellogg's No Added Sugar Muesli,33500,11,6,29800,500,FALSE,500
1891,Ice Cream & Desserts,Veeba Salsa Dip,11900,6,6,11100,360,FALSE,360
1892,Ice Cream & Desserts,Veeba Thousand Island Dressing,14900,8,6,13700,300,FALSE,300
1893,Ice Cream & Desserts,Baggry's Crunchy Muesli Almond Raisins & Honey,13000,0,5,13000,200,FALSE,200
1894,Ice Cream & Desserts,Knorr Chinese Hot And Sour Veg Soup,5500,3,1,5300,43,FALSE,43
1895,Ice Cream & Desserts,Go Cheese Spread - Garlic,9900,5,6,9400,200,FALSE,200
1896,Ice Cream & Desserts,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,21500,9,6,19400,325,FALSE,325
1897,Ice Cream & Desserts,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,FALSE,250
1898,Ice Cream & Desserts,Kissan Pineapple Jam,16500,9,1,14900,500,FALSE,500
1899,Ice Cream & Desserts,Smith & Jones Masala Noodles,8900,0,5,8900,480,FALSE,480
1900,Ice Cream & Desserts,Nestle Nestle Nan Pro Follow-Up Formula,65000,0,6,65000,400,FALSE,400
1901,Ice Cream & Desserts,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,FALSE,280
1902,Ice Cream & Desserts,McCain Super Wedges,12000,7,6,11100,400,FALSE,400
1903,Ice Cream & Desserts,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",33000,10,1,29400,450,FALSE,450
1904,Ice Cream & Desserts,Kellogg's Chocos,13000,10,6,11700,250,FALSE,250
1905,Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,3200,0,3,3200,150,FALSE,150
1906,Ice Cream & Desserts,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
1907,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,FALSE,500
1908,Ice Cream & Desserts,ITC Master Chef Classic Aloo Tikki,8000,10,3,7200,320,FALSE,320
1909,Ice Cream & Desserts,Smith & Jones Pink Pasta Sauce Mix,4000,0,4,4000,46,FALSE,46
1910,Ice Cream & Desserts,Wingreens Farms Chipotle Dip,20000,25,1,15000,180,FALSE,180
1911,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,55000,5,3,52000,1000,FALSE,1
1912,Ice Cream & Desserts,Kellogg's Crunchy Granola Chocolate & Almonds,33000,10,3,29400,450,FALSE,450
1913,Ice Cream & Desserts,Cornitos Cornitos Taco Shells - 6 Inches,16000,20,4,12800,180,FALSE,180
1914,Ice Cream & Desserts,Ching's Secret Singapore Curry Instant Noodles,1500,0,3,1500,60,FALSE,60
1915,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,12500,9,6,11300,400,FALSE,500
1916,Ice Cream & Desserts,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,FALSE,250
1917,Ice Cream & Desserts,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,17500,20,6,14000,180,FALSE,180
1918,Ice Cream & Desserts,Maggi Hot & Sweet - Tomato Chilli Sauce,17000,10,1,15300,1000,FALSE,1
1919,Ice Cream & Desserts,Ching's Secret Asian Hot Instant Soup,1500,0,3,1500,15,FALSE,15
1920,Ice Cream & Desserts,Kellogg’s Chocos Protein And Fibre Of 1 Roti,49900,11,6,44400,1200,FALSE,1
1921,Ice Cream & Desserts,Mother's Recipe Pickle - Mango,14900,26,4,10900,500,FALSE,500
1922,Ice Cream & Desserts,Chings Secret Manchurian Instant Noodle,6000,0,6,6000,240,FALSE,240
1923,Ice Cream & Desserts,Kellogg's Original Corn Flakes,31000,6,6,29000,875,FALSE,875
1924,Ice Cream & Desserts,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,FALSE,240
1925,Ice Cream & Desserts,Kellogg's Almonds And Cranberries Granola,33000,6,6,31000,460,FALSE,460
1926,Ice Cream & Desserts,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,29200,0,6,29200,300,FALSE,300
1927,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,2500,0,6,2500,60,FALSE,60
1928,Ice Cream & Desserts,Smith & Jones Masala Noodles,6800,10,5,6100,360,FALSE,360
1929,Ice Cream & Desserts,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",5500,0,6,5500,53,FALSE,53
1930,Ice Cream & Desserts,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,FALSE,360
1931,Ice Cream & Desserts,Kellogg's Corn Flakes,42500,9,1,38300,1000,FALSE,1
1932,Ice Cream & Desserts,Kelloggs Chocos,17000,5,4,16000,385,FALSE,385
1933,Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,29000,20,6,23200,1200,FALSE,1200
1934,Ice Cream & Desserts,Ching's Secret Lemon Coriander Instant Soup,1500,0,5,1500,15,FALSE,15
1935,Ice Cream & Desserts,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,26100,0,6,26100,300,FALSE,300
1936,Ice Cream & Desserts,Kelloggs Chocos - Moons & Stars,66000,40,4,39600,1200,FALSE,1
1937,Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,17000,4,2,16200,210,FALSE,210
1938,Ice Cream & Desserts,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900,10,6,20600,400,FALSE,400
1939,Ice Cream & Desserts,Kitchens Of India Palak Paneer,13000,30,6,9100,285,FALSE,285
1940,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolat,9900,11,6,8800,175,FALSE,175
1941,Ice Cream & Desserts,Soulfull Ragi Bites Choco Fills,16900,5,4,16000,250,FALSE,250
1942,Ice Cream & Desserts,Figaro Sliced Black Olive ,17900,0,6,17900,450,FALSE,450
1943,Ice Cream & Desserts,Veeba Barbeque Sauce,14900,8,6,13700,330,FALSE,330
1944,Ice Cream & Desserts,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
1945,Ice Cream & Desserts,"The Whole Truth - Nuts, Fruits & Seeds Muesli",32500,20,6,26000,350,FALSE,350
1946,Ice Cream & Desserts,Pantai Green Curry Paste,15000,14,5,12800,114,FALSE,114
1947,Ice Cream & Desserts,Kelloggs Special K,21000,8,5,19200,435,FALSE,435
1948,Ice Cream & Desserts,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,FALSE,175
1949,Ice Cream & Desserts,Mother's Recipe Madras Appalam,5000,10,6,4500,100,FALSE,100
1950,Ice Cream & Desserts,Top Ramen Masala Oat Masala,8000,10,6,7200,280,FALSE,280
1951,Ice Cream & Desserts,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,FALSE,500
1952,Ice Cream & Desserts,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,FALSE,240
1953,Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,20000,30,1,14000,285,FALSE,285
1954,Ice Cream & Desserts,Nestle Cerelac Wheat - Stage 1,19000,0,6,19000,300,FALSE,300
1955,Ice Cream & Desserts,Sumeru Aloo Paratha,11900,5,6,11300,400,FALSE,400
1956,Ice Cream & Desserts,ITC Master Chef Veggie Pizza Pocket,17000,4,4,16200,340,FALSE,340
1957,Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,6000,15,1,5100,70,FALSE,70
1958,Ice Cream & Desserts,Ching's Secret Manchow Soup,5500,0,3,5500,55,FALSE,55
1959,Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,8500,10,6,7600,250,FALSE,250
1960,Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,37000,12,3,32400,650,FALSE,650
1961,Ice Cream & Desserts,Kitchens Of India Mughlai Paneer,16000,30,4,11200,285,FALSE,285
1962,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,3000,0,5,3000,150,FALSE,150
1963,Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,6000,10,2,5400,100,FALSE,100
1964,Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500,20,5,18800,325,FALSE,325
1965,Ice Cream & Desserts,Mother's Recipe Bhel Puri Chutney,5500,9,4,5000,200,FALSE,200
1966,Ice Cream & Desserts,Kelloggs Chocos Moon & Stars,33000,10,6,29400,680,FALSE,680
1967,Ice Cream & Desserts,Mother's Recipe Lime Pickle ,12000,5,1,11400,400,FALSE,400
1968,Ice Cream & Desserts,Kitchens of India Dal Makhani,11000,30,2,7700,285,FALSE,285
1969,Ice Cream & Desserts,Pantai Light Soy Sauce,27500,14,5,23400,200,FALSE,200
1970,Ice Cream & Desserts,Ching's Secret Sweet Corn Soup,5500,0,6,5500,55,FALSE,55
1971,Ice Cream & Desserts,"Top Ramen Noodles, Atta",8000,0,1,8000,280,FALSE,280
1972,Ice Cream & Desserts,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,22500,15,5,19100,190,FALSE,190
1973,Ice Cream & Desserts,Dabur Hommade - Rajasthan Ki Garlic Chutne,6500,6,6,6100,200,FALSE,200
1974,Ice Cream & Desserts,MTR Seviyan Vermicelli ,4200,0,2,4200,400,FALSE,400
1975,Ice Cream & Desserts,Pantai Oyster Sauce,27500,14,4,23400,200,FALSE,200
1976,Ice Cream & Desserts,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,FALSE,200
1977,Ice Cream & Desserts,MTR Ready To Eat Paneer Butter Masala,13500,9,2,12200,300,FALSE,300
1978,Ice Cream & Desserts,Nestle Lactogen Stage 2 Follow-up Formula Powder,34000,0,2,34000,400,FALSE,400
1979,Ice Cream & Desserts,Kellogg's Crunchy Bites Chocos,19000,10,6,17100,375,FALSE,375
1980,Ice Cream & Desserts,Veeba Hot Sweet Tomato Chilli Sauce,10400,20,3,8300,500,FALSE,500
1981,Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,FALSE,500
1982,Ice Cream & Desserts,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,FALSE,400
1983,Ice Cream & Desserts,Pantai Red Curry Paste,6000,0,4,6000,50,FALSE,50
1984,Ice Cream & Desserts,ITC Master Chef Chicken Seekh Kabab,32500,0,6,32500,500,FALSE,500
1985,Ice Cream & Desserts,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,FALSE,400
1986,Ice Cream & Desserts,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,FALSE,200
1987,Ice Cream & Desserts,Hershey's Cocoa Spread,29500,0,3,29500,350,FALSE,350
1988,Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,FALSE,65
1989,Ice Cream & Desserts,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,FALSE,360
1990,Ice Cream & Desserts,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,FALSE,425
1991,Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,FALSE,250
1992,Ice Cream & Desserts,Pantai Red Curry Paste,15000,14,3,12800,114,FALSE,114
1993,Ice Cream & Desserts,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,FALSE,400
1994,Ice Cream & Desserts,Quaker Oats Pouch,27600,10,6,24800,1500,FALSE,1
1995,Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,FALSE,24
1996,Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,FALSE,320
1997,Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,FALSE,600
1998,Ice Cream & Desserts,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,FALSE,175
1999,Ice Cream & Desserts,Figaro Plain Green Olive ,17900,0,6,17900,450,FALSE,450
2000,Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,FALSE,500
2001,Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,FALSE,500
2002,Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,FALSE,500
2003,Ice Cream & Desserts,Kellogg's Chocos,29900,10,4,26900,700,FALSE,700
2004,Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,FALSE,400
2005,Ice Cream & Desserts,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,FALSE,500
2006,Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,FALSE,680
2007,Ice Cream & Desserts,MTR Roasted Vermicelli ,5500,0,1,5500,400,FALSE,400
2008,Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,FALSE,400
2009,Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,FALSE,480
2010,Ice Cream & Desserts,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,FALSE,630
2011,Ice Cream & Desserts,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,FALSE,230
2012,Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,FALSE,250
2013,Ice Cream & Desserts,Organic India Apple Cider Vinegar,59500,9,2,53600,500,FALSE,500
2014,Ice Cream & Desserts,Masala Oats Masala & Coriander ,19500,9,5,17600,500,FALSE,500
2015,Ice Cream & Desserts,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,FALSE,130
2016,Ice Cream & Desserts,Bagrrys Fruit and Nut Muesli with Cranberries,49900,0,5,49900,750,FALSE,750
2017,Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,11000,30,6,7700,285,FALSE,285
2018,Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,16900,5,6,16000,250,FALSE,250
2019,Ice Cream & Desserts,Pantai Teriyaki Sauce with Garlic,32500,15,6,27600,200,FALSE,200
2020,Ice Cream & Desserts,Whiskas Adult Pocket Tuna Cat Food,41000,0,1,41000,1200,FALSE,1
2021,Ice Cream & Desserts,Kitchens Of India Chicken Darbari ,20000,30,4,14000,285,FALSE,285
2022,Ice Cream & Desserts,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,29900,10,6,26900,400,FALSE,400
2023,Ice Cream & Desserts,Smith & Jones Red Pasta Sauce Mix,4000,0,6,4000,46,FALSE,46
2024,Ice Cream & Desserts,Kellogg's Muesli Nuts Delight,42500,9,3,38300,750,FALSE,750
2025,Ice Cream & Desserts,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,FALSE,285
2026,Ice Cream & Desserts,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,FALSE,325
2027,Ice Cream & Desserts,Remia Mayonnaise,23000,0,6,23000,241,FALSE,241
2028,Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,10500,0,6,10500,425,FALSE,425
2029,Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli - Strawberry,59500,0,1,59500,1000,FALSE,1
2030,Ice Cream & Desserts,Ching's Secret Tomato Oats Instant Soup,1500,0,3,1500,20,FALSE,20
2031,Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,14000,5,1,13300,290,FALSE,290
2032,Ice Cream & Desserts,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,28000,50,5,14000,175,FALSE,175
2033,Ice Cream & Desserts,Tong Garden Wasabi Green Peas,17500,4,6,16700,150,FALSE,150
2034,Ice Cream & Desserts,Ching's Secret Red Chilli Sauce,10500,0,4,10500,440,FALSE,440
2035,Ice Cream & Desserts,Ching's Instant Hot and Sour Soup,5500,0,5,5500,55,FALSE,55
2036,Ice Cream & Desserts,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,FALSE,130
2037,Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,FALSE,80
2038,Ice Cream & Desserts,Del Monte Black Sliced Olives,25000,0,1,25000,450,FALSE,450
2039,Ice Cream & Desserts,Kitchens Of India Murgh Methi,22000,30,5,15400,285,FALSE,285
2040,Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,FALSE,300
2041,Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,FALSE,350
2042,Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,FALSE,130
2043,Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,FALSE,70
2044,Ice Cream & Desserts,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,FALSE,400
2045,Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,FALSE,130
2046,Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,FALSE,900
2047,Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,FALSE,42
2048,Ice Cream & Desserts,Ching's Secret Tomato Soup,5500,0,6,5500,55,FALSE,55
2049,Ice Cream & Desserts,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,FALSE,400
2050,Ice Cream & Desserts,Japanese Choice Udon Noodles,29500,9,6,26600,250,FALSE,250
2051,Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,FALSE,500
2052,Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,FALSE,200
2053,Ice Cream & Desserts,Kitchens Of India Dal Makhani,11000,30,1,7700,285,FALSE,285
2054,Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,FALSE,80
2055,Ice Cream & Desserts,Del Monte Green Chili Sauce,5500,0,3,5500,190,FALSE,190
2056,Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,FALSE,3
2057,Ice Cream & Desserts,Kellogg's Original Corn Flakes,18500,5,6,17500,475,FALSE,475
2058,Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,FALSE,3
2059,Ice Cream & Desserts,Kitchens Of India Rajma Masala,11000,30,5,7700,285,FALSE,285
2060,Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,FALSE,285
2061,Ice Cream & Desserts,Figaro Pitted Black Olive ,17900,0,6,17900,450,FALSE,450
2062,Ice Cream & Desserts,Cantina Tabasco Red Sauce,14000,15,6,11900,60,FALSE,60
